specObjID,ra,dec,redshift,zErr,class,subClass,u,g,r,i,z,plate,mjd,fiberID
3.07E+18,112.7906,14.450963,1.50E-05,1.04E-05,STAR,F9,20.28496,18.71169,18.10675,17.88446,17.75808,2728,54416,123
2.70E+18,48.969608,41.231326,1.51E-05,2.38E-05,STAR,B9,17.61096,17.70838,18.07652,18.31525,18.62073,2397,53763,153
1.69E+18,13.541628,-0.416425,1.51E-05,7.46E-06,STAR,F9,18.41905,16.79226,16.17903,15.97907,15.87801,1497,52886,302
2.03E+18,207.66472,8.7364205,1.51E-05,3.02E-05,STAR,A0,19.59083,18.44696,18.42738,18.47587,18.50448,1806,53559,317
8.26E+18,31.133446,0.3937461,1.52E-05,7.75E-06,STAR,G4V (32923),18.02329,16.84025,16.3809,16.24291,16.18743,7332,56683,964
3.01E+17,148.10993,0.37240762,1.52E-05,2.74E-05,STAR,A0,19.797,18.65518,18.57625,18.59319,18.59579,267,51608,479
3.04E+18,98.973497,27.803789,1.52E-05,1.36E-05,STAR,F9,20.85614,19.2449,18.58266,18.29127,18.12901,2696,54167,620
1.68E+18,11.739479,0.91802,1.53E-05,9.26E-05,STAR,F5,20.20562,19.24459,18.867,18.69978,18.66156,1496,52883,325
3.50E+18,13.9889,1.00386,1.53E-05,8.47E-06,STAR,M0,20.88862,18.26647,16.8665,16.22866,15.87564,3112,54802,328
1.69E+18,21.107578,0.879737,1.54E-05,1.06E-05,STAR,M2,21.93331,19.22875,17.76369,16.68426,16.10675,1501,53740,400
3.32E+18,111.91212,36.997922,1.55E-05,2.82E-05,STAR,A0,20.06134,19.02144,18.78482,18.694,18.70446,2946,54506,107
2.24E+18,166.36487,30.161873,1.57E-05,6.87E-05,STAR,WD,19.36578,18.95202,18.97864,19.05717,19.22286,1990,53472,60
1.18E+18,230.16404,46.35619,1.58E-05,1.40E-05,STAR,M2,21.01131,18.48008,17.10755,16.16699,15.64985,1050,52721,613
3.82E+18,228.36174,43.817643,1.59E-05,6.89E-06,STAR,K5,20.07844,17.57823,16.42932,15.97633,15.7271,3390,54945,13
9.32E+17,130.85006,39.917057,1.60E-05,1.67E-05,STAR,F9,19.08084,17.95247,17.55209,17.40083,17.38705,828,52317,603
3.79E+18,194.1897,48.528707,1.60E-05,7.85E-06,STAR,K5,20.04572,17.67267,16.68235,16.2828,16.0625,3367,54998,529
3.79E+18,127.3692,55.038637,1.60E-05,1.86E-05,STAR,F5,20.49783,19.25871,18.981,18.90845,18.91368,3362,54939,240
3.79E+18,128.20047,55.852643,1.62E-05,2.00E-05,STAR,F5,19.73076,18.7206,18.32828,18.18343,18.2069,3362,54939,125
8.26E+18,30.949761,0.41535869,1.63E-05,6.37E-06,STAR,K3V (32147),19.0343,16.80963,15.92596,15.64041,15.49322,7332,56683,929
3.50E+18,14.3377,-0.97006798,1.63E-05,7.66E-06,STAR,K5,19.72721,17.27701,16.27974,15.85184,15.6189,3112,54802,203
3.74E+18,168.44818,41.659662,1.63E-05,7.16E-06,STAR,K5,20.73159,18.24384,17.12981,16.71889,16.511,3326,54943,505
3.07E+18,117.7326,18.609006,1.64E-05,1.04E-05,STAR,A0,19.49847,18.28606,18.31859,18.40835,18.46178,2729,54419,480
1.41E+19,134.33607,-0.32240237,1.64E-05,1.91E-05,STAR,M5III (221615),20.9382,18.99946,17.57358,16.32569,15.65251,12533,58931,827
3.79E+18,125.50467,56.570556,1.64E-05,8.84E-06,STAR,K5,21.33551,18.70721,17.57745,17.14463,16.91625,3362,54939,260
2.24E+18,167.08824,30.310606,1.65E-05,8.96E-06,STAR,A0,17.30878,16.19408,16.17843,16.19631,16.27887,1990,53472,19
8.39E+18,131.0453,-0.21952854,1.65E-05,6.72E-06,STAR,K5Ve (118100),20.43922,18.10949,17.11365,16.74949,16.55433,7452,56745,79
3.32E+18,111.01373,36.974284,1.66E-05,9.10E-06,STAR,G0,18.94987,17.67316,17.1193,16.88826,16.78201,2946,54506,176
6.46E+17,152.38524,4.2291125,1.66E-05,1.35E-05,STAR,M2,21.14597,19.03136,17.18806,16.15518,15.61398,574,52355,360
8.39E+18,130.29477,-0.28866952,1.67E-05,8.24E-06,STAR,G4V (32923),18.88714,17.67687,17.23893,17.08319,16.99332,7452,56745,182
3.28E+18,115.58279,17.442774,1.67E-05,1.24E-05,STAR,A0,19.09652,17.98344,17.88775,17.89533,17.96663,2915,54497,211
3.07E+18,113.14078,17.13333,1.68E-05,1.82E-05,STAR,F9,20.93019,19.41537,18.79703,18.56501,18.45237,2728,54416,456
3.80E+18,130.34516,23.551095,1.69E-05,7.65E-06,STAR,K5,20.84951,18.426,17.33514,16.96159,16.76606,3373,54940,496
3.28E+18,115.38758,17.335643,1.69E-05,1.38E-05,STAR,F9,20.98666,19.56171,18.97635,18.75074,18.60049,2915,54497,210
3.07E+18,112.09821,14.714955,1.71E-05,1.52E-05,STAR,A0,19.53578,18.24453,18.2046,18.22672,18.27413,2728,54416,244
8.39E+18,128.67748,-0.16931285,1.72E-05,8.21E-06,STAR,K0IV (191026),19.77832,18.16159,17.53604,17.29522,17.15601,7452,56745,497
3.32E+18,111.06724,36.231355,1.73E-05,7.46E-06,STAR,K5,20.63452,18.06163,16.91713,16.49269,16.24519,2946,54506,127
8.39E+18,128.70482,-0.11583851,1.74E-05,6.98E-06,STAR,F9IV (136064),17.62915,16.42177,16.03575,15.89652,15.84523,7452,56745,495
8.39E+18,128.66781,-0.18379243,1.74E-05,6.78E-06,STAR,K0IV (191026),19.53415,17.70792,16.99522,16.73927,16.6097,7452,56745,496
3.79E+18,199.38395,42.448622,1.75E-05,8.56E-06,STAR,K5,19.83954,17.41328,16.37105,15.95974,15.69282,3368,54954,415
3.50E+18,7.6424599,6.2969899,1.75E-05,7.99E-06,STAR,K3,20.00862,17.69932,16.75784,16.42037,16.26104,3106,54738,2
3.50E+18,13.9326,-0.19388799,1.77E-05,6.99E-06,STAR,K3,19.17327,17.03549,16.16985,15.83401,15.6567,3112,54802,229
3.81E+18,220.19315,40.158618,1.82E-05,8.54E-06,STAR,K7,19.31999,16.75353,15.56528,15.1202,14.87363,3386,54952,349
1.70E+18,37.333054,0.281193,1.82E-05,5.53E-05,STAR,F5,20.00324,19.02255,18.70474,18.55936,18.54728,1509,52942,398
6.60E+18,198.94823,21.644729,1.84E-05,1.91E-05,STAR,F3/F5V (30743),19.94839,19.08236,18.75455,18.57254,18.53198,5864,56047,872
3.50E+18,8.9237299,-10.6565,1.84E-05,1.13E-05,STAR,K3,20.68411,18.50668,17.66626,17.35901,17.19217,3105,54825,2
3.07E+18,104.5863,12.015156,1.84E-05,3.31E-05,STAR,F2,21.16612,19.9509,19.48253,19.3025,19.30302,2727,54414,305
3.32E+18,109.72294,36.861789,1.85E-05,1.24E-05,STAR,F9,19.81947,18.65707,18.14198,17.91659,17.84013,2946,54506,309
3.50E+18,8.6935396,-9.1462898,1.86E-05,9.26E-06,STAR,F9,19.48571,18.16007,17.57871,17.32834,17.1859,3105,54825,521
3.50E+18,7.7856398,-10.0343,1.86E-05,8.49E-06,STAR,K5,20.47151,17.97059,16.88924,16.48055,16.26096,3105,54825,194
3.38E+18,163.49934,41.119808,1.87E-05,8.31E-06,STAR,F9,15.55896,15.27434,15.78418,14.80483,13.90792,3000,54843,335
1.69E+18,22.053225,1.143231,1.88E-05,6.51E-06,STAR,K3,19.21994,17.14902,16.38546,16.09048,15.94437,1501,53740,559
2.72E+18,47.559291,40.834451,1.88E-05,6.80E-05,STAR,WD,20.25964,19.77451,19.94436,20.06781,20.11671,2417,53766,273
3.52E+18,72.471659,-3.85344,1.89E-05,7.76E-06,STAR,K7,20.17984,17.72685,16.55671,16.10947,15.85015,3123,54741,322
1.69E+18,24.421761,-1.030385,1.90E-05,1.47E-05,STAR,K7,22.5941,19.89337,18.59638,18.08065,17.80852,1502,53741,26
1.68E+18,10.500637,0.812813,1.92E-05,8.58E-06,STAR,F9,17.977,16.73744,16.27589,16.13443,16.09903,1495,52944,415
8.25E+18,56.225338,0.052725936,1.92E-05,8.22E-06,STAR,G8V (101501),19.70722,18.15097,17.56561,17.35103,17.27215,7331,56658,979
3.79E+18,199.44104,42.726021,1.93E-05,8.01E-06,STAR,F9,18.1065,16.85328,16.39784,16.23538,16.16864,3368,54954,408
8.33E+17,342.82436,13.153492,1.93E-05,1.42E-05,STAR,K3,21.11347,19.18204,18.64129,17.12949,17.26238,740,52263,9
2.04E+18,218.79186,8.2905504,1.94E-05,1.67E-05,STAR,F5,19.24211,18.25096,17.90105,17.76528,17.71095,1812,53795,72
4.70E+17,7.5134817,15.441485,1.95E-05,2.78E-05,STAR,OB,17.3192,17.4191,17.7285,17.95861,18.24515,417,51821,428
3.51E+18,57.892805,12.294363,1.96E-05,7.63E-06,STAR,K7,22.80476,19.54316,18.05805,17.41009,17.04132,3121,54749,388
3.50E+18,6.3234601,6.8905902,1.98E-05,1.37E-05,STAR,G2,20.17267,19.00609,18.5197,18.30801,18.22752,3106,54738,212
3.28E+18,115.19338,18.179847,1.99E-05,1.12E-05,STAR,F9,20.402,19.10617,18.53487,18.30812,18.19428,2915,54497,223
1.70E+18,37.114368,0.41378589,2.02E-05,2.68E-05,STAR,M4,20.98087,18.45884,17.04221,15.51009,14.68336,1509,52942,394
9.94E+17,183.64743,51.862538,2.03E-05,9.89E-06,STAR,F5,16.39768,15.31878,15.06034,14.98582,15.00687,883,52430,155
8.26E+18,31.371193,-0.11461876,2.03E-05,5.56E-06,STAR,G8V (101501),16.45967,14.99696,14.49106,14.59849,14.2472,7332,56683,39
8.25E+18,39.664097,-0.25679574,2.03E-05,6.92E-06,STAR,K5Ve (118100),20.49957,18.09965,17.0268,16.61564,16.38769,7330,56684,151
4.69E+17,55.786979,0.86686272,2.04E-05,9.22E-06,STAR,K5,21.93901,19.3522,18.08714,17.61568,17.31833,416,51811,536
3.28E+18,114.5859,18.111633,2.06E-05,1.41E-05,STAR,F5,19.52407,18.55048,18.25754,18.13874,18.1405,2915,54497,311
3.81E+18,208.19752,42.741232,2.07E-05,8.34E-06,STAR,F2,16.68579,15.54142,15.18011,15.04962,15.01679,3380,54977,412
8.39E+18,131.41971,-0.38850012,2.09E-05,6.08E-06,STAR,K5Ve (118100),19.37651,17.14403,16.24246,15.89792,15.72648,7452,56745,32
6.46E+17,154.45331,4.6154227,2.10E-05,1.24E-05,STAR,F5,23.83005,15.76418,15.38326,13.71931,22.84431,574,52355,556
1.25E+18,327.22534,0.531484,2.11E-05,1.22E-05,STAR,K7,22.39908,19.65226,18.32387,17.76917,17.43341,1107,52968,386
8.17E+18,100.24361,-0.554538,2.12E-05,1.12E-05,STAR,K1IVa (142091),17.53326,15.23979,14.31731,13.87701,13.61668,7258,56605,393
2.70E+18,49.085157,41.202394,2.12E-05,7.40E-06,STAR,F9,18.99555,17.33679,16.65773,16.43347,16.30216,2397,53763,138
5.45E+18,199.69447,6.6620846,2.12E-05,8.31E-06,STAR,K5 (G_19-24),21.55691,18.68032,17.3739,16.80193,16.48481,4840,55690,854
8.25E+18,123.99712,46.78206,2.13E-05,0.000109084,STAR,WDcooler,19.37482,19.63743,20.0757,21.53612,20.30188,7328,56715,760
5.14E+18,149.38498,43.644841,2.14E-05,3.90E-05,STAR,WDhotter,18.65028,18.58425,18.96118,19.32187,20.09411,4565,55591,622
8.39E+18,130.12514,-0.76783466,2.14E-05,6.85E-06,STAR,K0IV (191026),19.77906,17.96052,17.26449,17.03207,16.89744,7452,56745,213
1.69E+18,21.305304,-0.925076,2.15E-05,1.02E-05,STAR,K5,21.60241,19.13592,18.056,17.61856,17.3499,1501,53740,272
8.25E+18,55.714134,-1.1954939,2.16E-05,8.01E-06,STAR,F6V (16673),18.35262,17.21054,16.79133,16.63317,16.57334,7331,56658,124
3.32E+18,119.28972,10.348594,2.16E-05,7.08E-06,STAR,K3,19.87083,18.04026,17.26639,16.98175,16.79875,2945,54505,522
3.79E+18,198.05495,41.123352,2.17E-05,7.90E-06,STAR,K3,19.80171,17.68859,16.84829,16.563,16.42567,3368,54954,311
8.25E+18,39.667764,-0.007213403,2.20E-05,6.43E-06,STAR,G8V (101501),17.84464,16.33137,15.73611,15.47719,15.38086,7330,56684,160
3.51E+18,57.908907,12.467394,2.22E-05,7.57E-06,STAR,K5,21.96077,19.21365,17.98119,17.49822,17.20489,3121,54749,337
5.49E+18,155.24798,5.6545429,2.24E-05,1.01E-05,STAR,K5 (G_19-24),22.53393,19.31053,18.04809,17.43262,17.06016,4876,55679,8
3.80E+18,130.83609,23.638244,2.25E-05,8.52E-06,STAR,F9,17.06465,15.68109,15.09381,14.88349,14.78057,3373,54940,572
3.32E+18,119.4518,10.229418,2.25E-05,1.22E-05,STAR,G2,19.89566,18.81786,18.34973,18.14212,18.08619,2945,54505,524
3.80E+18,190.30252,23.584783,2.26E-05,8.35E-06,STAR,K5,21.1189,18.53295,17.3973,16.96539,16.74456,3374,54948,74
8.60E+17,133.95128,48.518807,2.28E-05,1.06E-05,STAR,G2,19.19162,18.00416,17.60498,18.95008,17.4581,764,52238,408
3.81E+18,224.09082,10.023345,2.28E-05,6.62E-06,STAR,K3,19.49815,17.3345,16.47681,16.19279,16.06692,3388,54947,552
2.38E+18,208.61676,26.925623,2.30E-05,1.70E-05,STAR,F9,20.60925,19.12024,18.61429,18.66734,18.33217,2118,53820,190
7.98E+18,150.66048,55.857649,2.30E-05,7.79E-06,STAR,K5Ve (118100),21.06765,18.406,17.31253,16.89729,16.69139,7084,56624,572
1.66E+18,328.57786,-0.40288299,2.30E-05,1.64E-05,STAR,M3,21.73281,18.96428,17.41628,16.04563,15.28426,1473,52908,108
3.79E+18,198.6854,40.322061,2.31E-05,9.01E-06,STAR,F5,17.13808,16.10207,15.75185,15.63294,15.60399,3368,54954,290
3.32E+18,111.69326,36.889253,2.33E-05,8.54E-06,STAR,F5,17.11539,15.9908,15.64375,15.52492,15.4059,2946,54506,105
3.79E+18,127.21752,56.56062,2.33E-05,8.01E-06,STAR,K1,19.52453,17.99114,17.32272,17.05904,16.92239,3362,54939,446
3.07E+18,112.12404,15.515259,2.33E-05,9.63E-06,STAR,F9,20.22225,18.70363,18.10069,17.86208,17.76151,2728,54416,269
8.25E+18,122.87071,46.423593,2.33E-05,1.46E-05,STAR,G4V (32923),20.70616,19.47559,18.89083,18.72558,18.55953,7328,56715,644
3.81E+18,216.14588,30.282808,2.33E-05,7.65E-06,STAR,K5,21.25933,18.53393,17.45408,17.08942,16.87628,3384,54948,306
8.26E+18,30.888325,-0.92962101,2.34E-05,7.09E-06,STAR,F3/F5V (30743),17.69563,16.60677,16.33318,16.2427,16.22857,7332,56683,58
3.32E+18,112.0005,37.302177,2.34E-05,7.41E-06,STAR,K5,20.21577,17.76517,16.63931,16.26645,16.03736,2946,54506,80
3.51E+18,59.108493,12.802276,2.34E-05,6.97E-06,STAR,K3,20.24306,18.18458,17.2266,16.81018,16.57028,3121,54749,535
3.32E+18,110.6354,37.492822,2.34E-05,1.17E-05,STAR,K3,20.55923,18.9143,18.17295,17.83145,17.65277,2946,54506,186
9.99E+18,178.83754,36.177079,2.36E-05,8.23E-06,STAR,F3/F5V (30743),18.35599,17.38749,17.11629,17.01261,16.99836,8872,57422,16
3.50E+18,6.2966299,8.7217102,2.36E-05,7.33E-06,STAR,K5,19.83518,17.4819,16.47932,16.08167,15.86745,3106,54738,368
8.25E+18,39.738588,-1.1267421,2.38E-05,6.12E-06,STAR,K5Ve (118100),20.00089,17.69498,16.63232,16.23043,15.99383,7330,56684,170
3.79E+18,127.88415,54.764784,2.38E-05,9.23E-06,STAR,M0,22.7161,19.33441,17.89567,17.09328,16.63629,3362,54939,118
3.32E+18,110.87961,38.217383,2.39E-05,1.08E-05,STAR,F5,19.2198,18.17638,17.91252,17.81845,17.82967,2946,54506,379
3.10E+18,220.82144,15.091021,2.39E-05,8.41E-05,STAR,WD,19.39703,19.31313,19.69175,20.01733,20.10715,2749,54241,364
1.21E+18,31.900242,-1.212624,2.39E-05,1.30E-05,STAR,K3,21.77785,19.54995,18.68339,18.33729,18.1569,1074,52937,86
1.66E+18,329.04828,-0.414377,2.39E-05,1.37E-05,STAR,M2,22.69305,19.5448,18.07165,17.00333,16.43966,1473,52908,25
3.07E+18,230.02218,6.758339,2.40E-05,1.04E-05,STAR,K3,20.0869,18.27678,17.54087,17.23417,17.06577,2724,54616,114
3.80E+18,131.01096,23.256529,2.41E-05,1.05E-05,STAR,F5,19.61607,18.51892,18.20841,18.08914,18.05596,3373,54940,556
1.34E+18,133.83736,6.8039731,2.42E-05,8.94E-06,STAR,F9,18.2831,16.72619,16.14181,15.90473,15.72314,1189,52668,571
3.07E+18,112.18943,14.842266,2.42E-05,2.15E-05,STAR,F9,21.57598,19.96937,19.33495,19.10136,18.93952,2728,54416,259
8.39E+18,130.53956,-0.67166349,2.45E-05,6.55E-06,STAR,K3V (32147),20.80571,18.5017,17.5144,17.16331,16.98317,7452,56745,112
8.25E+18,56.409151,-0.28194811,2.47E-05,7.00E-06,STAR,K0IV (191026),19.62827,17.8262,17.01689,16.69565,16.53539,7331,56658,8
1.69E+18,22.395084,1.056975,2.47E-05,8.47E-06,STAR,K5,20.33435,18.06536,16.90543,16.55697,16.3203,1501,53740,589
3.74E+18,168.30347,42.109159,2.48E-05,7.25E-06,STAR,K5,20.59733,18.33425,17.37743,17.03485,16.85092,3326,54943,534
1.68E+18,11.451646,0.862984,2.48E-05,1.83E-05,STAR,M3,20.98491,18.45228,17.06539,15.90946,15.31756,1495,52944,578
1.35E+18,127.20069,34.390172,2.49E-05,1.89E-05,STAR,A0,19.53664,18.29321,18.37904,18.49859,18.56441,1197,52668,214
3.07E+18,230.06617,6.547162,2.50E-05,1.04E-05,STAR,F5,17.22784,16.27887,15.94298,15.8307,15.80312,2724,54616,102
3.81E+18,207.56801,41.910746,2.50E-05,6.76E-06,STAR,K3,20.20924,18.16053,17.3402,17.05542,16.90218,3380,54977,394
3.80E+18,130.42039,23.742152,2.51E-05,7.41E-06,STAR,K5,20.01522,17.448,16.44958,16.10564,15.92906,3373,54940,531
3.07E+18,104.94678,12.125786,2.51E-05,2.75E-05,STAR,F5,20.7609,19.69594,19.30172,19.15673,19.01447,2727,54414,269
1.68E+18,13.509254,0.839732,2.52E-05,6.46E-06,STAR,K3,19.20765,17.15212,16.27736,15.93996,15.71827,1496,52883,619
3.52E+18,36.056679,-9.050151,2.52E-05,7.06E-06,STAR,K1,19.74002,18.03111,17.34549,17.10378,16.9964,3122,54821,80
3.81E+18,224.32769,10.996101,2.52E-05,6.72E-06,STAR,K3,20.00729,17.84373,16.95735,16.65826,16.453,3388,54947,606
2.04E+18,210.30153,8.1726823,2.53E-05,2.06E-05,STAR,A0,18.80107,17.93118,17.68742,17.58435,17.59339,1808,54176,538
8.25E+18,39.597003,-0.51259136,2.53E-05,6.72E-06,STAR,K3V (32147),19.7578,17.80568,17.00644,16.74064,16.62322,7330,56684,141
1.68E+18,12.436399,-0.18922,2.54E-05,1.82E-05,STAR,K3,21.91919,19.61997,18.78966,18.50449,18.39378,1496,52883,182
3.07E+18,118.55935,18.646624,2.55E-05,1.25E-05,STAR,A0,19.82261,18.59674,18.54494,18.56785,18.64515,2729,54419,460
1.68E+18,10.306857,-0.71548,2.55E-05,8.05E-06,STAR,K5,19.86476,17.56545,16.57825,16.21383,16.03394,1495,52944,256
3.38E+18,163.92979,41.168201,2.57E-05,1.04E-05,STAR,F9,15.5527,15.92493,12.90196,12.7554,13.85605,3000,54843,375
3.80E+18,130.64013,23.210608,2.57E-05,2.33E-05,STAR,F5,20.23579,19.2679,18.92206,18.80702,18.80265,3373,54940,517
8.39E+18,130.40686,-0.3795852,2.57E-05,6.12E-06,STAR,K3V (32147),20.40014,18.10984,17.18385,16.8419,16.65036,7452,56745,150
8.39E+18,130.18602,-1.2295579,2.58E-05,7.48E-06,STAR,K5Ve (118100),20.67732,18.44027,17.42383,17.06514,16.87336,7452,56745,208
3.07E+18,105.17148,11.586993,2.59E-05,9.90E-06,STAR,G0,19.4825,18.2321,17.76485,17.59179,17.52574,2727,54414,251
8.25E+18,55.634105,-0.69000565,2.59E-05,6.59E-06,STAR,K3V (32147),19.55012,17.4354,16.57078,16.26834,16.08339,7331,56658,137
3.51E+18,28.626101,12.7301,2.60E-05,7.20E-06,STAR,K3,20.01429,17.94149,17.07922,16.77698,16.60731,3114,54773,122
3.04E+18,98.055539,27.303508,2.62E-05,1.18E-05,STAR,G2,20.04984,18.5951,18.02376,17.75036,17.63794,2696,54167,463
2.38E+18,207.05625,29.139106,2.64E-05,1.81E-05,STAR,F5,19.15453,18.23662,17.94589,17.79115,17.76076,2114,53848,321
3.50E+18,17.380199,-9.0727901,2.64E-05,7.40E-06,STAR,K5,20.21164,17.67433,16.59124,16.19069,15.94737,3109,54833,614
2.70E+18,48.745817,40.262155,2.64E-05,1.31E-05,STAR,K1,21.14916,19.15753,18.31746,17.99012,17.77576,2397,53763,185
2.59E+18,145.39447,27.026411,2.65E-05,1.52E-05,STAR,M2,21.74112,19.06163,17.70359,16.70082,16.13365,2297,53738,367
1.69E+18,29.81389,0.46192,2.66E-05,1.18E-05,STAR,M2,21.71291,19.1002,17.66515,16.70146,16.18411,1505,52941,495
1.66E+18,326.48312,-0.072265,2.67E-05,7.89E-06,STAR,K5,20.09999,17.59773,16.57898,16.25051,16.04688,1473,52908,308
1.35E+18,138.7022,42.675968,2.68E-05,0.000115811,STAR,OB,18.34365,18.21956,18.34615,18.47782,18.639,1201,52674,469
3.04E+18,97.779375,26.97812,2.68E-05,1.68E-05,STAR,F2,20.34638,19.08894,18.60021,18.37311,18.22685,2696,54167,430
9.93E+17,178.91118,53.51369,2.70E-05,0.000143392,STAR,A0,18.29522,17.12806,16.68668,16.51548,16.46439,882,52370,325
8.39E+18,128.93457,-0.38148187,2.72E-05,7.90E-06,STAR,G4V (32923),18.87206,17.53329,17.0657,16.90398,16.8344,7452,56745,474
2.70E+18,50.335593,41.198698,2.73E-05,8.48E-06,STAR,F5,16.3126,15.12627,14.76209,14.63277,14.60254,2397,53763,11
8.39E+18,130.9904,-0.61418864,2.74E-05,7.38E-06,STAR,G8V (101501),19.4238,18.03407,17.42487,17.2239,17.10187,7452,56745,18
3.07E+18,104.68955,11.940371,2.75E-05,1.29E-05,STAR,F9,21.08042,19.46616,18.82922,18.58712,18.42958,2727,54414,310
3.04E+18,98.258301,26.872736,2.75E-05,1.09E-05,STAR,F9,21.25537,19.25796,18.59296,18.30803,18.2008,2696,54167,491
5.14E+18,149.68983,43.528101,2.78E-05,1.45E-05,STAR,M3III (44478),20.46594,18.01984,16.68113,15.55621,14.96425,4565,55591,704
3.81E+18,207.51285,41.98879,2.81E-05,3.42E-05,STAR,A0,19.79702,18.87832,18.65575,18.5641,18.59817,3380,54977,398
3.50E+18,13.9866,-0.84550798,2.82E-05,8.01E-06,STAR,K1,19.0454,17.53327,16.93896,16.69756,16.60938,3112,54802,246
3.82E+18,228.61869,43.977237,2.82E-05,7.66E-06,STAR,K1,19.29123,17.6625,16.98652,16.70817,16.61733,3390,54945,17
8.39E+18,130.79775,-1.1727079,2.82E-05,5.30E-06,STAR,K3V (32147),19.57503,17.21912,16.27852,15.96318,15.8042,7452,56745,45
8.39E+18,130.16269,-0.65833223,2.83E-05,6.40E-06,STAR,K3V (32147),19.0437,16.96921,16.21436,15.95345,15.82891,7452,56745,220
2.95E+18,0.662268,-5.812091,2.83E-05,9.46E-06,STAR,F9,19.82902,18.39627,17.86884,17.68102,17.58474,2624,54380,258
6.16E+18,220.41689,15.516438,2.84E-05,6.56E-06,STAR,K3V (32147),20.29663,18.15402,17.33654,17.01074,16.8196,5471,56034,734
8.39E+18,131.11247,-0.43080682,2.85E-05,1.36E-05,STAR,F6V (16673),20.17933,19.09929,18.76016,18.6777,18.60431,7452,56745,72
4.32E+18,172.79086,0.13772183,2.85E-05,3.69E-05,STAR,A2II (39866),20.85832,19.91267,19.64394,19.53243,19.52076,3840,55574,394
3.32E+18,111.41099,36.832208,2.86E-05,7.34E-06,STAR,K3,20.0849,17.85444,16.97503,16.64033,16.4898,2946,54506,150
3.04E+18,98.348863,27.519469,2.87E-05,9.63E-06,STAR,G2,19.21513,17.89229,17.32255,17.08354,16.96427,2696,54167,535
1.68E+18,10.247328,0.771866,2.88E-05,8.33E-06,STAR,F9,17.78415,16.50639,16.0246,15.81884,15.59409,1495,52944,384
3.32E+18,109.62913,37.443158,2.90E-05,7.82E-06,STAR,F9,18.78257,17.36566,16.71587,16.42723,16.25752,2946,54506,313
3.07E+18,113.01905,14.75815,2.90E-05,1.02E-05,STAR,F9,20.03443,18.49686,17.91832,17.73465,17.6425,2728,54416,100
3.07E+18,112.0106,15.640785,2.90E-05,8.03E-06,STAR,K1,20.4828,18.65947,17.97075,17.73678,17.59588,2728,54416,275
3.50E+18,8.2285099,-10.5371,2.91E-05,9.49E-06,STAR,F9,19.44616,18.03148,17.40496,17.16383,17.04557,3105,54825,92
8.25E+18,39.239365,-0.37402433,2.93E-05,7.72E-06,STAR,G8V (101501),19.81582,18.32449,17.7597,17.55599,17.41681,7330,56684,239
3.51E+18,58.270131,12.77117,2.95E-05,8.52E-06,STAR,F9,20.26995,18.74041,17.96798,17.62761,17.42192,3121,54749,362
2.92E+18,159.38441,15.317463,2.95E-05,9.14E-06,STAR,M1,20.72002,18.51204,16.5784,15.75183,15.33876,2594,54177,192
5.15E+18,146.26095,40.522583,2.96E-05,1.43E-05,STAR,M4.5:III (123657),22.35057,19.90237,18.56525,17.45409,16.84019,4571,55629,118
8.25E+18,56.403709,-0.59743689,2.97E-05,6.02E-06,STAR,K5Ve (118100),21.33177,18.5813,17.25521,16.70219,16.39718,7331,56658,3
3.50E+18,16.491899,-9.7155104,2.98E-05,1.03E-05,STAR,G2,19.52134,18.38723,17.87773,17.67798,17.6592,3109,54833,158
3.07E+18,118.07015,18.05065,2.99E-05,6.33E-05,STAR,WD,19.67708,19.52114,19.91608,20.17818,20.69215,2729,54419,496
1.69E+18,15.259496,-0.89829574,2.99E-05,1.65E-05,STAR,M3,21.30628,18.43083,17.0189,15.74787,15.09153,1497,52886,19
6.52E+18,151.20868,34.056551,2.99E-05,1.45E-05,STAR,M1 (204445),21.39013,18.71974,17.2678,16.32661,15.81497,5793,56337,18
8.39E+18,128.70449,0.72913197,3.01E-05,6.59E-06,STAR,K3V (32147),18.90509,16.90546,16.09408,15.7985,15.65886,7452,56745,504
6.18E+18,228.12992,15.009662,3.01E-05,1.07E-05,STAR,G4V (32923),20.10855,18.8545,18.35101,18.13852,18.02355,5486,56030,271
3.51E+18,58.478014,11.618931,3.01E-05,1.15E-05,STAR,F9,20.49433,18.90088,18.09622,17.70868,17.48128,3121,54749,161
3.50E+18,9.14083,-9.6193895,3.02E-05,9.59E-06,STAR,F9,19.37279,18.15403,17.71364,17.55256,17.4918,3105,54825,547
2.31E+18,51.877876,0.027503,3.02E-05,9.56E-06,STAR,K1,19.9549,18.30085,17.62726,17.38165,17.25189,2049,53350,396
3.07E+18,106.64959,13.063626,3.02E-05,7.69E-06,STAR,K5,21.9028,18.91285,17.71009,17.27494,17.04304,2727,54414,596
3.82E+18,228.82865,44.207681,3.03E-05,1.06E-05,STAR,K7,19.3069,16.68675,15.5389,15.11478,14.88538,3390,54945,30
8.26E+18,30.799881,0.16787001,3.03E-05,1.41E-05,STAR,M1 (204445),21.16406,18.70164,17.26955,16.31024,15.66049,7332,56683,931
2.70E+18,48.624301,39.87644,3.04E-05,8.21E-06,STAR,F5,16.05011,14.76293,14.37078,14.20274,14.16812,2397,53763,194
3.04E+18,98.457264,26.84209,3.04E-05,1.39E-05,STAR,K1,21.42413,19.83079,19.0368,18.72938,18.56481,2696,54167,507
